OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B753446,Sample-Routine,Water,,2014-09-16,08:50:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476222168,,,Magnesium,Dissolved,14,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-09-17,,,,,,,2015-10-06T06:59:34,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B744325,Sample-Routine,Water,,2014-08-18,13:20:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476341517,,,Sodium,Dissolved,2390,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-08-22,,,,,,,2015-10-06T08:22:17,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B734842,Sample-Routine,Water,,2014-07-15,07:25:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476490091,,,Sodium,Dissolved,83,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-07-17,,,,,,,2015-10-06T09:38:30,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B713588,Sample-Routine,Water,,2014-03-03,11:07:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Sample from 1st bridge over canal,,,,37.9770583000,-121.6421888900,3,CALWR_WQX,Unpecified,,Bucket,STORET-476251244,,,Sodium,Dissolved,97,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-03-04,,,,,,,2015-10-06T07:23:38,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B769684,Sample-Routine,Water,,2014-12-02,10:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476489146,,,Calcium,Dissolved,108,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-04,,,,,,,2015-10-06T09:37:58,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B729069,Sample-Routine,Water,,2014-06-02,10:40:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476011104,,,Calcium,Dissolved,18,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-06-04,,,,,,,2015-10-06T05:23:23,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B711922,Sample-Routine,Water,,2014-02-19,10:35:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476641059,,,Magnesium,Dissolved,90,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-02-28,,,,,,,2015-10-06T10:33:59,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B771479,Sample-Routine,Water,,2014-12-16,08:45:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476487699,,,Calcium,Dissolved,20,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-17,,,,,,,2015-10-06T09:37:06,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B731889,Sample-Routine,Water,,2014-06-18,08:20:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476261060,,,Calcium,Dissolved,20,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-06-19,,,,,,,2015-10-06T07:28:42,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B756316,Sample-Routine,Water,,2014-10-06,11:05:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476646501,,,Potassium,Dissolved,4.2,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-10-15,,,,,,,2015-10-06T10:36:08,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B769397,Sample-Routine,Water,,2014-12-01,13:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476158456,,,Calcium,Dissolved,19,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-04,,,,,,,2015-10-06T06:30:25,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B717590,Sample-Routine,Water,,2014-04-07,09:41:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Sample from 1st bridge over canal,,,,37.9770583000,-121.6421888900,3,CALWR_WQX,Unpecified,,Bucket,STORET-476020263,,,Potassium,Dissolved,3.1,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-04-09,,,,,,,2015-10-06T05:28:49,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B734842,Sample-Routine,Water,,2014-07-15,07:25:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476490093,,,Calcium,Dissolved,19,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-07-17,,,,,,,2015-10-06T09:38:30,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B772215,Sample-Routine,Water,,2014-12-17,10:25:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476074417,,,Calcium,Dissolved,20,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-17,,,,,,,2015-10-06T05:51:09,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B758621,Sample-Routine,Water,,2014-10-15,06:50:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476660371,,,Calcium,Dissolved,18,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-10-21,,,,,,,2015-10-06T10:41:56,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B746206,Sample-Routine,Water,,2014-08-18,13:05:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-475988081,,,Sodium,Dissolved,62,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-08-22,,,,,,,2015-10-06T05:11:37,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B766118,Sample-Routine,Water,,2014-11-17,12:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476576398,,,Magnesium,Dissolved,294,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-11-20,,,,,,,2015-10-06T10:11:48,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B739445,Sample-Routine,Water,,2014-08-04,08:50:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476422258,,,Sodium,Dissolved,1760,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-08-06,,,,,,,2015-10-06T08:58:03,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B722668,Sample-Routine,Water,,2014-05-05,11:45:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476640670,,,Potassium,Dissolved,2.1,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-05-07,,,,,,,2015-10-06T10:33:47,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B769364,Sample-Routine,Water,,2014-12-01,11:30:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Sample from 1st bridge over canal,,,,37.9770583000,-121.6421888900,3,CALWR_WQX,Unpecified,,Bucket,STORET-476625638,,,Potassium,Dissolved,5,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-04,,,,,,,2015-10-06T10:26:44,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B739475,Sample-Routine,Water,,2014-08-04,11:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476356346,,,Calcium,Dissolved,18,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-08-06,,,,,,,2015-10-06T08:29:55,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B744325,Sample-Routine,Water,,2014-08-18,13:20:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476341515,,,Magnesium,Dissolved,305,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-08-22,,,,,,,2015-10-06T08:22:17,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B700670,Sample-Routine,Water,,2014-01-06,10:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Sample from 1st bridge over canal,,,,37.9770583000,-121.6421888900,3,CALWR_WQX,Unpecified,,Bucket,STORET-476503038,,,Magnesium,Dissolved,18,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-01-15,,,,,,,2015-10-06T09:44:39,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B756316,Sample-Routine,Water,,2014-10-06,11:05:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476646502,,,Magnesium,Dissolved,18,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-10-15,,,,,,,2015-10-06T10:36:08,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B771564,Sample-Routine,Water,,2014-12-15,13:20:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476639872,,,Magnesium,Dissolved,17,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-17,,,,,,,2015-10-06T10:33:30,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B700670,Sample-Routine,Water,,2014-01-06,10:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Sample from 1st bridge over canal,,,,37.9770583000,-121.6421888900,3,CALWR_WQX,Unpecified,,Bucket,STORET-476503040,,,Sodium,Dissolved,88,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-01-15,,,,,,,2015-10-06T09:44:39,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B702168,Sample-Routine,Water,,2014-01-13,14:10:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476439728,,,Calcium,Dissolved,27,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-01-16,,,,,,,2015-10-06T09:07:56,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B712797,Sample-Routine,Water,,2014-02-20,07:50:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476354425,,,Sodium,Dissolved,104,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-02-28,,,,,,,2015-10-06T08:28:45,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B729036,Sample-Routine,Water,,2014-06-02,09:54:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9C75861385,Contra  Costa Canal @ Rock Slough Fish Screen,Sample from 1st bridge over canal,,,,37.9770583000,-121.6421888900,3,CALWR_WQX,Unpecified,,Bucket,STORET-476187406,,,Sodium,Dissolved,52,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-06-04,,,,,,,2015-10-06T06:42:33,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B715929,Sample-Routine,Water,,2014-03-19,09:40:00,PST,,,,,1,m,,,,,,1001;1004,MWQI;SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476056202,,,Calcium,Dissolved,23,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-03-20,,,,,,,2015-10-06T05:43:57,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B722668,Sample-Routine,Water,,2014-05-05,11:45:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-B9D75351342,Old R. nr. Byron (St 9) (NEAR HWY 4 BRIDGE),,,,,37.8910000000,-121.5702000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476640668,,,Sodium,Dissolved,43,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-05-07,,,,,,,2015-10-06T10:33:47,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B712797,Sample-Routine,Water,,2014-02-20,07:50:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476354427,,,Calcium,Dissolved,29,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-02-28,,,,,,,2015-10-06T08:28:45,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B700665,Sample-Routine,Water,,2014-01-06,08:50:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476440038,,,Potassium,Dissolved,132,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-01-15,,,,,,,2015-10-06T09:08:06,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B769091,Sample-Routine,Water,,2014-11-18,13:30:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476356944,,,Sodium,Dissolved,88,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-11-21,,,,,,,2015-10-06T08:30:18,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B704966,Sample-Routine,Water,,2014-01-21,11:30:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476541881,,,Magnesium,Dissolved,338,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-01-29,,,,,,,2015-10-06T10:03:57,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B727515,Sample-Routine,Water,,2014-05-21,08:05:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000331,Delta P.P. Headworks at H.O. Banks PP,,,,,37.8019000000,-121.6203000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476004630,,,Calcium,Dissolved,20,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-05-31,,,,,,,2015-10-06T05:20:23,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B715872,Sample-Routine,Water,,2014-03-17,14:50:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476072192,,,Sodium,Dissolved,54,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-03-20,,,,,,,2015-10-06T05:49:53,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B727460,Sample-Routine,Water,,2014-05-20,10:25:00,PST,,,,,1,m,,,,,,1004,SWP Data,,CALWR_WQX-KA000000,Clifton Court Intake,,,,,37.8298000000,-121.5574000000,13,CALWR_WQX,Unpecified,,Pump/Bailer,STORET-476271032,,,Calcium,Dissolved,19,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-05-31,,,,,,,2015-10-06T07:34:12,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B770303,Sample-Routine,Water,,2014-12-02,10:00:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476019789,,,Magnesium,Dissolved,309,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-12-04,,,,,,,2015-10-06T05:28:35,STORET
CALWR_WQX,California Department Of Water Resources,CALWR_WQX-BL14B744325,Sample-Routine,Water,,2014-08-18,13:20:00,PST,,,,,1,m,,,,,,1001,MWQI,,CALWR_WQX-E0B80261551,Sacramento River @ Mallard Island,,,,,38.0435000000,-121.9197000000,3,CALWR_WQX,Unpecified,,Bucket,STORET-476341516,,,Calcium,Dissolved,106,mg/L,,Accepted,,Actual,Wet,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,DWR Bryte Laboratory,2014-08-22,,,,,,,2015-10-06T08:22:17,STORET
