OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CEDEN,California State Water Resources Control Board,CEDEN--2147415818,Sample-Routine,Water,,2013-07-24,15:36:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ3,CCAMP Coastal Confluences 2013 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518905010,,,Calcium,Total,26,mg/L,,Final,,Actual,,,,,,,,,,1; 3G24039-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-07-30,,,,,,,2016-03-09T17:24:06,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147170098,Sample-Routine,Water,,2013-12-11,15:16:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ4,CCAMP Coastal Confluences 2013 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519849284,,,Calcium,Total,30,mg/L,,Final,,Actual,,,,,,,,,,1; 3L11055-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-12-19,,,,,,,2016-03-10T03:34:58,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147082612,Sample-Routine,Water,,2013-08-14,15:57:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ3,CCAMP Coastal Confluences 2013 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519664887,,,Sodium,Total,34,mg/L,,Final,,Actual,,,,,,,,,,1; 3H14047-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-08-21,,,,,,,2016-03-09T21:51:41,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147125458,Sample-Routine,Water,,2013-02-19,14:32:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ1,CCAMP Coastal Confluences 2013 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519813794,,,Magnesium,Total,9.7,mg/L,,Final,,Actual,,,,,,,,,,1; 3B19057-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-03-14,,,,,,,2016-03-10T02:22:52,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147218054,Sample-Routine,Water,,2013-03-18,14:40:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ1,CCAMP Coastal Confluences 2013 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519095400,,,Sodium,Total,30,mg/L,,Final,,Actual,,,,,,,,,,1; 3C18040-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-04-05,,,,,,,2016-03-09T18:29:05,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147117716,Sample-Routine,Water,,2013-06-18,15:35:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ2,CCAMP Coastal Confluences 2013 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,HOBO S/N: 9862336.,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519703026,,,Sodium,Total,33,mg/L,,Final,,Actual,,,,,,,,,,1; 3F18058-10,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-06-26,,,,,,,2016-03-09T23:11:40,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146983519,Sample-Routine,Water,,2013-04-23,14:01:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ2,CCAMP Coastal Confluences 2013 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518956464,,,Sodium,Total,30,mg/L,,Final,,Actual,,,,,,,,,,1; 3D23049-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-05-21,,,,,,,2016-03-09T17:51:31,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147347461,Sample-Routine,Water,,2013-01-22,14:09:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ1,CCAMP Coastal Confluences 2013 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519646465,,,Sodium,Total,26,mg/L,,Final,,Actual,,,,,,,,,,1; 3A22043-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-01-31,,,,,,,2016-03-09T21:26:50,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147082612,Sample-Routine,Water,,2013-08-14,15:57:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ3,CCAMP Coastal Confluences 2013 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519664888,,,Calcium,Total,29,mg/L,,Final,,Actual,,,,,,,,,,1; 3H14047-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-08-21,,,,,,,2016-03-09T21:51:41,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147097653,Sample-Routine,Water,,2013-05-21,13:37:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ2,CCAMP Coastal Confluences 2013 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518945499,,,Sodium,Total,33,mg/L,,Final,,Actual,,,,,,,,,,1; 3E21062-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-05-31,,,,,,,2016-03-09T17:45:14,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147347461,Sample-Routine,Water,,2013-01-22,14:09:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ1,CCAMP Coastal Confluences 2013 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519646466,,,Calcium,Total,22,mg/L,,Final,,Actual,,,,,,,,,,1; 3A22043-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-01-31,,,,,,,2016-03-09T21:26:50,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147125458,Sample-Routine,Water,,2013-02-19,14:32:00,PST,,,,Surface,,,,,,,,RWB3_CC_2013_CWQ1,CCAMP Coastal Confluences 2013 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519813792,,,Calcium,Total,22,mg/L,,Final,,Actual,,,,,,,,,,1; 3B19057-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2013-03-14,,,,,,,2016-03-10T02:22:52,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147479076,Sample-Routine,Water,,2014-04-09,15:01:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,HOBO S/N: 9940638,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519624768,,,Sodium,Total,29,mg/L,,Final,,Actual,,,,,,,,,,1; AD09061-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-04-22,,,,,,,2016-03-09T21:07:24,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146989004,Sample-Routine,Water,,2014-10-16,11:14:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ4,CCAMP Coastal Confluences 2014 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519721219,,,Magnesium,Total,16,mg/L,,Final,,Actual,,,,,,,,,,1; AJ16039-10,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-11-06,,,,,,,2016-03-09T23:38:20,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147479076,Sample-Routine,Water,,2014-04-09,15:01:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,HOBO S/N: 9940638,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519624767,,,Calcium,Total,26,mg/L,,Final,,Actual,,,,,,,,,,1; AD09061-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-04-22,,,,,,,2016-03-09T21:07:24,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147406001,Sample-Routine,Water,,2014-09-17,15:51:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ3,CCAMP Coastal Confluences 2014 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518942368,,,Calcium,Total,30,mg/L,,Final,,Actual,,,,,,,,,,1; AI17059-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-10-03,,,,,,,2016-03-09T17:43:22,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146989004,Sample-Routine,Water,,2014-10-16,11:14:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ4,CCAMP Coastal Confluences 2014 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519721218,,,Sodium,Total,58,mg/L,,Final,,Actual,,,,,,,,,,1; AJ16039-10,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-11-06,,,,,,,2016-03-09T23:38:20,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147445211,Sample-Routine,Water,,2014-03-19,14:36:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ1,CCAMP Coastal Confluences 2014 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519094780,,,Calcium,Total,28,mg/L,,Final,,Actual,,,,,,,,,,1; AC19058-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-03-25,,,,,,,2016-03-09T18:28:59,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147414294,Sample-Routine,Water,,2014-06-18,15:00:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519818097,,,Calcium,Total,29,mg/L,,Final,,Actual,,,,,,,,,,1; AF18060-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-06-26,,,,,,,2016-03-10T02:36:32,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147479076,Sample-Routine,Water,,2014-04-09,15:01:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,HOBO S/N: 9940638,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519624769,,,Magnesium,Total,12,mg/L,,Final,,Actual,,,,,,,,,,1; AD09061-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-04-22,,,,,,,2016-03-09T21:07:24,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147269115,Sample-Routine,Water,,2014-11-12,14:28:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ4,CCAMP Coastal Confluences 2014 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519624033,,,Magnesium,Total,13,mg/L,,Final,,Actual,,,,,,,,,,1; AK12056-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-11-30,,,,,,,2016-03-09T21:06:47,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147228838,Sample-Routine,Water,,2014-05-14,14:45:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518936086,,,Sodium,Total,31,mg/L,,Final,,Actual,,,,,,,,,,1; AE14063-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-05-28,,,,,,,2016-03-09T17:39:18,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147407810,Sample-Routine,Water,,2014-08-20,15:09:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ3,CCAMP Coastal Confluences 2014 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519742040,,,Magnesium,Total,16,mg/L,,Final,,Actual,,,,,,,,,,1; AH20045-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-09-03,,,,,,,2016-03-10T00:02:06,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147445211,Sample-Routine,Water,,2014-03-19,14:36:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ1,CCAMP Coastal Confluences 2014 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519094784,,,Magnesium,Total,12,mg/L,,Final,,Actual,,,,,,,,,,1; AC19058-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-03-25,,,,,,,2016-03-09T18:28:59,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147414294,Sample-Routine,Water,,2014-06-18,15:00:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519818096,,,Magnesium,Total,13,mg/L,,Final,,Actual,,,,,,,,,,1; AF18060-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-06-26,,,,,,,2016-03-10T02:36:32,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147374987,Sample-Routine,Water,,2014-02-19,14:27:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ1,CCAMP Coastal Confluences 2014 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518930812,,,Sodium,Total,41,mg/L,,Final,,Actual,,,,,,,,,,1; AB19066-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-03-04,,,,,,,2016-03-09T17:36:10,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147406001,Sample-Routine,Water,,2014-09-17,15:51:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ3,CCAMP Coastal Confluences 2014 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518942367,,,Sodium,Total,42,mg/L,,Final,,Actual,,,,,,,,,,1; AI17059-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-10-03,,,,,,,2016-03-09T17:43:22,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147221630,Sample-Routine,Water,,2014-01-29,14:51:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ1,CCAMP Coastal Confluences 2014 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,Lagoon closed. Deep water (> 9 inches)with strong salinity gradient.,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519766442,,,Magnesium,Total,37,mg/L,,Final,,Actual,,,,,,,,,,1; 4A29042-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-02-04,,,,,,,2016-03-10T00:32:08,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147407810,Sample-Routine,Water,,2014-08-20,15:09:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ3,CCAMP Coastal Confluences 2014 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519742038,,,Sodium,Total,57,mg/L,,Final,,Actual,,,,,,,,,,1; AH20045-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-09-03,,,,,,,2016-03-10T00:02:06,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147407810,Sample-Routine,Water,,2014-08-20,15:09:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ3,CCAMP Coastal Confluences 2014 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519742039,,,Calcium,Total,28,mg/L,,Final,,Actual,,,,,,,,,,1; AH20045-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-09-03,,,,,,,2016-03-10T00:02:06,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147221630,Sample-Routine,Water,,2014-01-29,14:51:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ1,CCAMP Coastal Confluences 2014 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,Lagoon closed. Deep water (> 9 inches)with strong salinity gradient.,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519766444,,,Calcium,Total,41,mg/L,,Final,,Actual,,,,,,,,,,1; 4A29042-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-02-04,,,,,,,2016-03-10T00:32:09,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147350937,Sample-Routine,Water,,2014-07-09,15:14:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ3,CCAMP Coastal Confluences 2014 CWQ3,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519669224,,,Calcium,Total,34,mg/L,,Final,,Actual,,,,,,,,,,1; AG09054-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-07-22,,,,,,,2016-03-09T22:00:34,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2146989004,Sample-Routine,Water,,2014-10-16,11:14:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ4,CCAMP Coastal Confluences 2014 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519721220,,,Calcium,Total,33,mg/L,,Final,,Actual,,,,,,,,,,1; AJ16039-10,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-11-06,,,,,,,2016-03-09T23:38:20,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147374987,Sample-Routine,Water,,2014-02-19,14:27:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ1,CCAMP Coastal Confluences 2014 CWQ1,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518930811,,,Magnesium,Total,13,mg/L,,Final,,Actual,,,,,,,,,,1; AB19066-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-03-04,,,,,,,2016-03-09T17:36:10,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147414294,Sample-Routine,Water,,2014-06-18,15:00:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519818095,,,Sodium,Total,35,mg/L,,Final,,Actual,,,,,,,,,,1; AF18060-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-06-26,,,,,,,2016-03-10T02:36:31,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147228838,Sample-Routine,Water,,2014-05-14,14:45:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ2,CCAMP Coastal Confluences 2014 CWQ2,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-518936084,,,Magnesium,Total,12,mg/L,,Final,,Actual,,,,,,,,,,1; AE14063-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-05-28,,,,,,,2016-03-09T17:39:18,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147269115,Sample-Routine,Water,,2014-11-12,14:28:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ4,CCAMP Coastal Confluences 2014 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519624034,,,Calcium,Total,31,mg/L,,Final,,Actual,,,,,,,,,,1; AK12056-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-11-30,,,,,,,2016-03-09T21:06:47,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147269115,Sample-Routine,Water,,2014-11-12,14:28:00,PST,,,,Surface,,,,,,,,RWB3_CC_2014_CWQ4,CCAMP Coastal Confluences 2014 CWQ4,,CEDEN-304GAZ,Gazos Creek Lagoon at Highway 1,,,,,37.1658000000,-122.3600000000,Water_Grab,CEDEN,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-519624035,,,Sodium,Total,39,mg/L,,Final,,Actual,,,,,,,,,,1; AK12056-11,,0.1,m,,,,,,,15,CEDEN,EPA 200.7,,,MTA,2014-11-30,,,,,,,2016-03-09T21:06:47,STORET
