OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.99000306,Sample-Routine,Water,Surface Water,1990-02-16,13:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168800,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28617600,,,Potassium,Dissolved,1.20,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001227,Sample-Routine,Water,Surface Water,1990-08-28,16:15:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11166900,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638543,,,Calcium,Dissolved,37.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001227,Sample-Routine,Water,Surface Water,1990-08-28,16:15:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11166900,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638544,,,Magnesium,Dissolved,44.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001227,Sample-Routine,Water,Surface Water,1990-08-28,16:15:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11166900,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638545,,,Sodium,Dissolved,36.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001227,Sample-Routine,Water,Surface Water,1990-08-28,16:15:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11166900,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638547,,,"Sodium, percent total cations",,22,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001227,Sample-Routine,Water,Surface Water,1990-08-28,16:15:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11166900,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638548,,,Potassium,Dissolved,1.80,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99000850,Sample-Routine,Water,Surface Water,1990-06-06,11:20:00,PDT,,,,,21,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28630167,,,Calcium,Dissolved,21.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99000850,Sample-Routine,Water,Surface Water,1990-06-06,11:20:00,PDT,,,,,21,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28630168,,,Magnesium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99000850,Sample-Routine,Water,Surface Water,1990-06-06,11:20:00,PDT,,,,,21,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28630169,,,Sodium,Dissolved,72.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99000850,Sample-Routine,Water,Surface Water,1990-06-06,11:20:00,PDT,,,,,21,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28630171,,,"Sodium, percent total cations",,57,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99000850,Sample-Routine,Water,Surface Water,1990-06-06,11:20:00,PDT,,,,,21,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28630172,,,Potassium,Dissolved,3.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001223,Sample-Routine,Water,Surface Water,1990-08-27,15:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167572,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638330,,,Calcium,Dissolved,28.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001223,Sample-Routine,Water,Surface Water,1990-08-27,15:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167572,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638331,,,Magnesium,Dissolved,28.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001223,Sample-Routine,Water,Surface Water,1990-08-27,15:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167572,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638332,,,Sodium,Dissolved,63.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001223,Sample-Routine,Water,Surface Water,1990-08-27,15:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167572,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638334,,,"Sodium, percent total cations",,42,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001223,Sample-Routine,Water,Surface Water,1990-08-27,15:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167572,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28638335,,,Potassium,Dissolved,2.80,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001467,Sample-Routine,Water,Surface Water,1990-09-19,11:00:00,PDT,,,,,1,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28644113,,,Calcium,Dissolved,22.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001467,Sample-Routine,Water,Surface Water,1990-09-19,11:00:00,PDT,,,,,1,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28644114,,,Magnesium,Dissolved,17.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001467,Sample-Routine,Water,Surface Water,1990-09-19,11:00:00,PDT,,,,,1,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28644115,,,Sodium,Dissolved,76.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001467,Sample-Routine,Water,Surface Water,1990-09-19,11:00:00,PDT,,,,,1,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28644117,,,"Sodium, percent total cations",,56,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99001467,Sample-Routine,Water,Surface Water,1990-09-19,11:00:00,PDT,,,,,1,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28644118,,,Potassium,Dissolved,3.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100523,Sample-Routine,Water,Surface Water,1991-03-25,09:55:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28670234,,,Calcium,Dissolved,24.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100523,Sample-Routine,Water,Surface Water,1991-03-25,09:55:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28670235,,,Magnesium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100523,Sample-Routine,Water,Surface Water,1991-03-25,09:55:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28670236,,,Sodium,Dissolved,9.90,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100523,Sample-Routine,Water,Surface Water,1991-03-25,09:55:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28670238,,,"Sodium, percent total cations",,14,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100523,Sample-Routine,Water,Surface Water,1991-03-25,09:55:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11167500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28670239,,,Potassium,Dissolved,1.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101307,Sample-Routine,Water,Surface Water,1991-07-23,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153555,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691306,,,Calcium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101307,Sample-Routine,Water,Surface Water,1991-07-23,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153555,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691307,,,Magnesium,Dissolved,20.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101307,Sample-Routine,Water,Surface Water,1991-07-23,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153555,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691308,,,Sodium,Dissolved,11.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101307,Sample-Routine,Water,Surface Water,1991-07-23,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153555,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691310,,,"Sodium, percent total cations",,12,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101307,Sample-Routine,Water,Surface Water,1991-07-23,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153555,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691311,,,Potassium,Dissolved,1.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101006,Sample-Routine,Water,Surface Water,1991-06-13,12:00:00,PDT,,,,,15,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28683159,,,Calcium,Dissolved,26.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101006,Sample-Routine,Water,Surface Water,1991-06-13,12:00:00,PDT,,,,,15,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28683160,,,Magnesium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101006,Sample-Routine,Water,Surface Water,1991-06-13,12:00:00,PDT,,,,,15,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28683161,,,Sodium,Dissolved,72.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101006,Sample-Routine,Water,Surface Water,1991-06-13,12:00:00,PDT,,,,,15,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28683163,,,"Sodium, percent total cations",,52,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101006,Sample-Routine,Water,Surface Water,1991-06-13,12:00:00,PDT,,,,,15,meters,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-371057121472501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28683164,,,Potassium,Dissolved,3.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100420,Sample-Routine,Water,Surface Water,1991-03-02,13:35:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28668130,,,Calcium,Dissolved,50.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100420,Sample-Routine,Water,Surface Water,1991-03-02,13:35:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28668131,,,Magnesium,Dissolved,37.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100420,Sample-Routine,Water,Surface Water,1991-03-02,13:35:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28668132,,,Sodium,Dissolved,14.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100420,Sample-Routine,Water,Surface Water,1991-03-02,13:35:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28668134,,,"Sodium, percent total cations",,10,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100420,Sample-Routine,Water,Surface Water,1991-03-02,13:35:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11153500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28668135,,,Potassium,Dissolved,1.90,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101310,Sample-Routine,Water,Surface Water,1991-07-24,08:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691439,,,Calcium,Dissolved,53.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101310,Sample-Routine,Water,Surface Water,1991-07-24,08:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691440,,,Magnesium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101310,Sample-Routine,Water,Surface Water,1991-07-24,08:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691441,,,Sodium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101310,Sample-Routine,Water,Surface Water,1991-07-24,08:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691443,,,"Sodium, percent total cations",,16,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99101310,Sample-Routine,Water,Surface Water,1991-07-24,08:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11168000,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28691444,,,Potassium,Dissolved,2.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.99100419,Sample-Routine,Water,Surface Water,1991-03-02,10:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-11169970,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28668075,,,Calcium,Dissolved,50.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
