OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0004,Rivers,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050001,,,,,38.0580000000,-121.8640000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0008,Suisun Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050001,,,,,38.0570000000,-122.0450000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0012,Suisun Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050001,,,,,38.0570000000,-121.9780000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0024,San Pablo Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9700000000,-122.4170000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0025,San Pablo Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,38.0270000000,-122.3540000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0026,San Pablo Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9840000000,-122.4090000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0030,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9040000000,-122.4010000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0031,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8850000000,-122.4220000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0032,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9220000000,-122.3940000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0033,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9060000000,-122.3980000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0034,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9080000000,-122.3900000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0035,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.9220000000,-122.3720000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0036,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8980000000,-122.3350000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0037,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8760000000,-122.3610000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0038,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8560000000,-122.3750000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0039,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8150000000,-122.3680000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0040,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8680000000,-122.4050000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0041,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8130000000,-122.4630000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0042,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8320000000,-122.3830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0045,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8100000000,-122.4300000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0046,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8100000000,-122.4270000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0047,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8030000000,-122.3970000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0048,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7630000000,-122.3800000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0049,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7180000000,-122.3610000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0050,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7120000000,-122.3720000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0051,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7950000000,-122.3540000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0052,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7760000000,-122.3380000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0053,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7790000000,-122.3060000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0054,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7760000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0055,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7590000000,-122.2830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0056,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7290000000,-122.2780000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0057,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8210000000,-122.3140000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0058,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.8040000000,-122.3370000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0059,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.8010000000,-122.3320000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0060,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7940000000,-122.3080000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0061,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7760000000,-122.2430000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0062,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7510000000,-122.2260000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0063,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7780000000,-122.3880000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0064,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7730000000,-122.3950000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0065,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7470000000,-122.3880000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0066,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7210000000,-122.3810000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0067,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.7180000000,-122.3740000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0068,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.6330000000,-122.3760000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0069,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5800000000,-122.2600000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0070,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.6980000000,-122.2910000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0071,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.6280000000,-122.3150000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0072,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.6100000000,-122.2350000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0073,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5730000000,-122.2510000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0074,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5620000000,-122.2390000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0075,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5460000000,-122.1970000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0076,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5740000000,-122.2200000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0077,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5920000000,-122.1960000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0078,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5270000000,-122.1370000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0079,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5330000000,-122.1940000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0080,Lower South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4870000000,-122.1070000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0081,Lower South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4800000000,-122.0940000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0082,Lower South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4760000000,-122.0800000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0083,Lower South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4880000000,-122.0860000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0084,Southern Sloughs,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4670000000,-122.0120000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0085,Southern Sloughs,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4610000000,-122.0420000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0086,Southern Sloughs,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4410000000,-122.0040000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0087,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5480000000,-122.2510000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0088,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5140000000,-122.1900000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0089,Lower South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4750000000,-122.1120000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0090,South Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.5680000000,-122.1090000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0091,Southern Sloughs,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050004,,,,,37.4470000000,-122.0360000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA01-0096,Central Bay,Estuary,Program: EMAP-West Coast/National Oceanic and Atmospheric Adm.,18050002,,,,,37.8390000000,-122.3140000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0601,Coyote Creek,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 4.5,18050004,,,,,37.4700000000,-122.0360000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0603,San Leandro Creek,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 13.12,18050004,,,,,37.6660000000,-122.1740000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0605,Redwood Creek,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 2.28,18050004,,,,,37.5120000000,-122.2200000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0608,Napa River,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 2.28,18050001,,,,,38.0460000000,-122.0720000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0609,Mud Slough,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 4.5,18050004,,,,,37.4790000000,-121.9740000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0611,Newark Slough,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 13.12,18050004,,,,,37.4970000000,-122.0870000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0613,Redwood Creek,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 13.12,18050004,,,,,37.5140000000,-122.1700000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0617,Coyote Creek,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 13.12,18050004,,,,,37.4510000000,-122.0660000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0618,San Rafael Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 13.12,18050002,,,,,37.9780000000,-122.3850000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0619,Coyote Hills Slough,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 4.5,18050004,,,,,37.5420000000,-122.1150000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0621,Redwood Creek,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 2.28,18050004,,,,,37.5230000000,-122.2100000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0624,Outer Oakland Harbor,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 13.12,18050002,,,,,37.8260000000,-122.3190000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0625,Steinberger Slough,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 2.28,18050004,,,,,37.5360000000,-122.2230000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0629,San Francisco Bay,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 2.28,18050004,,,,,37.6410000000,-122.1500000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA02-0635,Steinberger Slough,Estuary,Program: EMAP-West Coast/San Francisco Estuaries Institute; System: Not assigned; Station area= 4.5,18050004,,,,,37.5440000000,-122.2260000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA03-0108,Gulf of the Farallones,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 217.17,18050005,,,,,37.7480000000,-123.1360000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA03-0158,Monterey Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 217.17,18050006,,,,,37.1900000000,-122.4500000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
